Phase,ID,Time_uS,Delta_uS,SCH_Deg_s_X,SCH_Deg_s_Y,SCH_Deg_s_Z,SCH_G_X,SCH_G_Y,SCH_G_Z,ADXL_G_X,ADXL_G_Y,ADXL_G_Z,BNO_G_X,BNO_G_Y,BNO_G_Z,BNO_Deg_s_X,BNO_Deg_s_Y,BNO_Deg_s_Z,BNO_Mag_X,BNO_Mag_Y,BNO_Mag_Z
1,B,9431106,3387,,,,,,,,,,-0.097,-0.022,-1.017,,,,,,
1,S,9431106,3387,0.480,1.120,2.400,-0.081,-0.049,-0.964,,,,,,,,,,,,
1,A,9433180,2987,,,,,,,0.233,-0.054,-1.005,,,,,,,,,
1,B,9434493,3387,,,,,,,,,,,,,,,,83.000,-77.812,-1.938
1,S,9434493,3387,0.800,1.120,2.080,-0.081,-0.050,-0.965,,,,,,,,,,,,
1,A,9436167,2987,,,,,,,0.232,-0.054,-1.002,,,,,,,,,
1,B,9436525,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9436525,2032,0.800,0.800,1.440,-0.081,-0.049,-0.964,,,,,,,,,,,,
1,A,9439155,2988,,,,,,,0.230,-0.051,-1.004,,,,,,,,,
1,B,9439912,3387,,,,,,,,,,-0.096,-0.019,-1.010,,,,,,
1,S,9439912,3387,0.800,0.480,1.120,-0.082,-0.046,-0.961,,,,,,,,,,,,
1,A,9442142,2987,,,,,,,0.231,-0.051,-1.002,,,,,,,,,
1,B,9443299,3387,,,,,,,,,,,,,,,,83.562,-77.000,-2.375
1,S,9443299,3387,0.800,0.800,1.440,-0.081,-0.044,-0.959,,,,,,,,,,,,
1,A,9444133,1991,,,,,,,0.231,-0.052,-1.003,,,,,,,,,
1,B,9445331,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9445331,2032,1.120,1.120,2.080,-0.081,-0.044,-0.958,,,,,,,,,,,,
1,A,9449111,4978,,,,,,,0.232,-0.050,-1.003,,,,,,,,,
1,B,9449395,4064,,,,,,,,,,-0.094,-0.018,-1.006,,,,,,
1,S,9449395,4064,1.440,1.440,3.040,-0.082,-0.045,-0.960,,,,,,,,,,,,
1,A,9451103,1992,,,,,,,0.231,-0.050,-1.001,,,,,,,,,
1,B,9452105,2710,,,,,,,,,,-0.098,-0.020,-1.008,,,,,,
1,S,9452105,2710,1.120,1.440,3.040,-0.082,-0.046,-0.960,,,,,,,,,,,,
1,A,9454090,2987,,,,,,,0.231,-0.051,-1.001,,,,,,,,,
1,B,9455492,3387,,,,,,,,,,,,,,,,83.625,-76.938,-3.375
1,S,9455492,3387,1.120,1.760,2.720,-0.082,-0.045,-0.959,,,,,,,,,,,,
1,A,9457077,2987,,,,,,,0.232,-0.050,-1.002,,,,,,,,,
1,B,9457524,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9457524,2032,1.120,1.440,2.400,-0.082,-0.045,-0.958,,,,,,,,,,,,
1,A,9460064,2987,,,,,,,0.231,-0.050,-0.999,,,,,,,,,
1,B,9460911,3387,,,,,,,,,,,,,,,,84.000,-78.125,-1.938
1,S,9460911,3387,0.800,1.440,2.400,-0.082,-0.045,-0.957,,,,,,,,,,,,
1,A,9463051,2987,,,,,,,0.235,-0.048,-1.002,,,,,,,,,
1,B,9464298,3387,,,,,,,,,,-0.098,-0.018,-1.006,,,,,,
1,S,9464298,3387,0.480,1.760,2.080,-0.082,-0.045,-0.958,,,,,,,,,,,,
1,A,9467034,3983,,,,,,,0.234,-0.050,-1.003,,,,,,,,,
1,B,9467685,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9467685,3387,1.120,1.760,2.080,-0.082,-0.044,-0.958,,,,,,,,,,,,
1,A,9470021,2987,,,,,,,0.233,-0.049,-1.001,,,,,,,,,
1,B,9470394,2709,,,,,,,,,,-0.096,-0.015,-1.010,,,,,,
1,S,9470394,2709,1.760,1.440,2.080,-0.083,-0.043,-0.958,,,,,,,,,,,,
1,A,9473008,2987,,,,,,,0.233,-0.048,-1.002,,,,,,,,,
1,B,9473781,3387,,,,,,,,,,,,,,,,83.188,-77.000,-3.000
1,S,9473781,3387,1.760,1.440,2.720,-0.083,-0.043,-0.958,,,,,,,,,,,,
1,A,9475000,1992,,,,,,,0.232,-0.049,-1.004,,,,,,,,,
1,B,9476491,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9476491,2710,1.120,1.440,2.720,-0.083,-0.044,-0.958,,,,,,,,,,,,
1,A,9478982,3982,,,,,,,0.232,-0.049,-1.002,,,,,,,,,
1,B,9479878,3387,,,,,,,,,,-0.100,-0.016,-1.011,,,,,,
1,S,9479878,3387,0.160,1.760,3.360,-0.082,-0.044,-0.959,,,,,,,,,,,,
1,A,9481969,2987,,,,,,,0.233,-0.049,-1.003,,,,,,,,,
1,B,9482587,2709,,,,,,,,,,,,,,,,83.438,-76.125,-3.312
1,S,9482587,2709,-0.160,1.760,3.360,-0.081,-0.044,-0.958,,,,,,,,,,,,
1,A,9483961,1992,,,,,,,0.231,-0.049,-1.005,,,,,,,,,
1,B,9485297,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9485297,2710,0.800,1.440,3.040,-0.082,-0.044,-0.958,,,,,,,,,,,,
1,A,9488939,4978,,,,,,,0.231,-0.050,-1.003,,,,,,,,,
1,B,9489361,4064,,,,,,,,,,-0.098,-0.016,-1.009,,,,,,
1,S,9489361,4064,1.760,0.800,2.080,-0.084,-0.043,-0.960,,,,,,,,,,,,
1,A,9490931,1992,,,,,,,0.233,-0.049,-1.007,,,,,,,,,
1,B,9492052,2691,,,,,,,,,,-0.100,-0.014,-1.009,,,,,,
1,S,9492052,2691,1.760,0.800,1.760,-0.084,-0.043,-0.961,,,,,,,,,,,,
1,A,9493918,2987,,,,,,,0.234,-0.049,-1.008,,,,,,,,,
1,B,9494780,2728,,,,,,,,,,,,,,,,82.625,-76.688,-1.688
1,S,9494780,2728,0.800,0.800,2.080,-0.083,-0.043,-0.962,,,,,,,,,,,,
1,A,9496905,2987,,,,,,,0.231,-0.048,-1.005,,,,,,,,,
1,B,9497490,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9497490,5420,0.480,0.480,2.080,-0.082,-0.044,-0.963,,,,,,,,,,,,
1,A,9499892,2987,,,,,,,0.231,-0.050,-1.007,,,,,,,,,
1,B,9500877,3387,,,,,,,,,,-0.098,-0.016,-1.012,,,,,,
1,S,9500877,677,1.120,1.120,2.080,-0.081,-0.045,-0.963,,,,,,,,,,,,
1,A,9502879,2987,,,,,,,0.232,-0.051,-1.007,,,,,,,,,
1,B,9503587,2710,,,,,,,,,,,,,,,,82.688,-77.188,-2.250
1,S,9503587,2710,1.120,1.760,1.760,-0.082,-0.045,-0.962,,,,,,,,,,,,
1,A,9504870,1991,,,,,,,0.231,-0.050,-1.010,,,,,,,,,
1,B,9506296,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9506296,2709,0.480,1.760,1.760,-0.082,-0.046,-0.962,,,,,,,,,,,,
1,A,9508853,3983,,,,,,,0.232,-0.053,-1.004,,,,,,,,,
1,B,9509683,3387,,,,,,,,,,-0.097,-0.018,-1.010,,,,,,
1,S,9509683,3387,0.160,1.440,2.080,-0.083,-0.046,-0.963,,,,,,,,,,,,
1,A,9511840,2987,,,,,,,0.231,-0.051,-1.007,,,,,,,,,
1,B,9513070,3387,,,,,,,,,,,,,,,,83.375,-74.750,-3.938
1,S,9513070,3387,0.800,0.800,2.080,-0.082,-0.045,-0.963,,,,,,,,,,,,
1,A,9513831,1991,,,,,,,0.232,-0.052,-1.006,,,,,,,,,
1,B,9515102,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9515102,2032,1.120,0.480,2.080,-0.082,-0.045,-0.962,,,,,,,,,,,,
1,A,9518809,4978,,,,,,,0.229,-0.053,-1.005,,,,,,,,,
1,B,9519167,4065,,,,,,,,,,-0.096,-0.016,-1.012,,,,,,
1,S,9519167,4065,1.120,0.800,2.400,-0.079,-0.045,-0.960,,,,,,,,,,,,
1,A,9520801,1992,,,,,,,0.229,-0.054,-1.003,,,,,,,,,
1,B,9521876,2709,,,,,,,,,,-0.095,-0.022,-1.008,,,,,,
1,S,9521876,2709,1.440,1.440,3.040,-0.079,-0.046,-0.960,,,,,,,,,,,,
1,A,9523788,2987,,,,,,,0.229,-0.054,-1.002,,,,,,,,,
1,B,9524586,2710,,,,,,,,,,,,,,,,82.688,-76.000,-2.375
1,S,9524586,2710,1.440,2.400,3.040,-0.079,-0.047,-0.960,,,,,,,,,,,,
1,A,9526775,2987,,,,,,,0.228,-0.056,-1.004,,,,,,,,,
1,B,9527295,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9527295,2709,1.760,2.080,3.040,-0.080,-0.047,-0.960,,,,,,,,,,,,
1,A,9529762,2987,,,,,,,0.229,-0.055,-0.999,,,,,,,,,
1,B,9530682,3387,,,,,,,,,,,,,,,,83.062,-76.062,-2.500
1,S,9530682,6097,1.760,1.760,2.720,-0.079,-0.049,-0.961,,,,,,,,,,,,
1,A,9532749,2987,,,,,,,0.229,-0.056,-1.002,,,,,,,,,
1,B,9534069,3387,,,,,,,,,,-0.093,-0.024,-1.009,,,,,,
1,S,9534069,677,1.120,1.120,2.400,-0.079,-0.050,-0.961,,,,,,,,,,,,
1,A,9534740,1991,,,,,,,0.228,-0.057,-0.999,,,,,,,,,
1,B,9536101,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9536101,2032,1.120,1.120,2.400,-0.079,-0.050,-0.961,,,,,,,,,,,,
1,A,9538723,3983,,,,,,,0.226,-0.058,-1.002,,,,,,,,,
1,B,9539488,3387,,,,,,,,,,-0.093,-0.025,-1.009,,,,,,
1,S,9539488,3387,0.800,1.440,2.400,-0.080,-0.051,-0.960,,,,,,,,,,,,
1,A,9541710,2987,,,,,,,0.228,-0.058,-1.003,,,,,,,,,
1,B,9542875,3387,,,,,,,,,,,,,,,,83.750,-77.375,-2.500
1,S,9542875,3387,1.120,1.120,2.400,-0.079,-0.050,-0.959,,,,,,,,,,,,
1,A,9543701,1991,,,,,,,0.229,-0.059,-1.002,,,,,,,,,
1,B,9544907,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9544907,2032,1.760,1.120,2.400,-0.079,-0.051,-0.959,,,,,,,,,,,,
1,A,9551667,7966,,,,,,,0.231,-0.058,-1.002,,,,,,,,,
1,B,9552359,7452,,,,,,,,,,-0.092,-0.024,-1.009,,,,,,
1,S,9552359,7452,1.760,1.120,1.760,-0.079,-0.055,-0.960,,,,,,,,,,,,
1,A,9553658,1991,,,,,,,0.231,-0.059,-1.003,,,,,,,,,
1,B,9554391,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9554391,2032,0.800,1.120,1.760,-0.080,-0.054,-0.960,,,,,,,,,,,,
1,A,9557641,3983,,,,,,,0.229,-0.060,-0.999,,,,,,,,,
1,B,9559113,4722,,,,,,,,,,-0.096,-0.026,-1.007,,,,,,
1,S,9559113,4722,0.800,0.800,2.720,-0.081,-0.053,-0.960,,,,,,,,,,,,
1,A,9561624,3983,,,,,,,0.230,-0.060,-0.998,,,,,,,,,
1,B,9561842,2729,,,,,,,,,,,,,,,,83.938,-76.062,-3.688
1,S,9561842,2729,0.480,0.480,3.040,-0.080,-0.051,-0.959,,,,,,,,,,,,
1,A,9563615,1991,,,,,,,0.231,-0.058,-1.000,,,,,,,,,
1,B,9564552,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9564552,2710,0.160,0.160,2.400,-0.080,-0.052,-0.958,,,,,,,,,,,,
1,A,9567598,3983,,,,,,,0.230,-0.057,-1.003,,,,,,,,,
1,B,9568616,4064,,,,,,,,,,-0.096,-0.027,-1.011,,,,,,
1,S,9568616,4064,0.480,1.120,1.440,-0.081,-0.053,-0.959,,,,,,,,,,,,
1,A,9571581,3983,,,,,,,0.232,-0.057,-1.003,,,,,,,,,
1,B,9572003,3387,,,,,,,,,,,,,,,,83.625,-77.000,-1.625
1,S,9572003,3387,1.440,2.080,1.760,-0.081,-0.051,-0.962,,,,,,,,,,,,
1,A,9573572,1991,,,,,,,0.233,-0.055,-1.005,,,,,,,,,
1,B,9574035,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9574035,2032,0.800,2.400,2.080,-0.081,-0.050,-0.963,,,,,,,,,,,,
1,A,9578550,4978,,,,,,,0.234,-0.054,-1.007,,,,,,,,,
1,B,9579454,5419,,,,,,,,,,-0.098,-0.025,-1.009,,,,,,
1,S,9579454,5419,0.160,1.440,2.400,-0.082,-0.048,-0.964,,,,,,,,,,,,
1,A,9580541,1991,,,,,,,0.235,-0.052,-1.009,,,,,,,,,
1,B,9582145,2691,,,,,,,,,,,,,,,,84.625,-77.812,-2.938
1,S,9582145,2691,0.160,1.120,2.400,-0.083,-0.048,-0.964,,,,,,,,,,,,
1,A,9583528,2987,,,,,,,0.232,-0.053,-1.009,,,,,,,,,
1,B,9584196,2051,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9584196,2051,0.160,1.120,2.080,-0.084,-0.048,-0.965,,,,,,,,,,,,
1,A,9587511,3983,,,,,,,0.234,-0.051,-1.009,,,,,,,,,
1,B,9588260,4064,,,,,,,,,,-0.098,-0.022,-1.009,,,,,,
1,S,9588260,4064,0.160,0.800,2.080,-0.083,-0.047,-0.965,,,,,,,,,,,,
1,A,9590498,2987,,,,,,,0.234,-0.051,-1.013,,,,,,,,,
1,B,9591647,3387,,,,,,,,,,,,,,,,83.188,-76.938,-2.250
1,S,9591647,3387,0.480,0.480,1.760,-0.084,-0.046,-0.966,,,,,,,,,,,,
1,A,9593485,2987,,,,,,,0.234,-0.050,-1.013,,,,,,,,,
1,B,9593680,2033,,,,,,,,,,-0.099,-0.018,-1.014,,,,,,
1,S,9593680,2033,0.160,0.800,1.760,-0.084,-0.046,-0.966,,,,,,,,,,,,
1,A,9596472,2987,,,,,,,0.233,-0.050,-1.010,,,,,,,,,
1,B,9597067,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9597067,3387,-0.160,1.440,2.400,-0.084,-0.045,-0.966,,,,,,,,,,,,
1,A,9598464,1992,,,,,,,0.237,-0.050,-1.010,,,,,,,,,
1,B,9599776,2709,,,,,,,,,,,,,,,,83.500,-76.562,-2.438
1,S,9599776,2709,-0.160,1.760,2.400,-0.083,-0.044,-0.965,,,,,,,,,,,,
1,A,9602446,3982,,,,,,,0.234,-0.050,-1.008,,,,,,,,,
1,B,9603163,3387,,,,,,,,,,-0.098,-0.015,-1.015,,,,,,
1,S,9603163,3387,0.160,1.760,2.080,-0.084,-0.043,-0.965,,,,,,,,,,,,
1,A,9604438,1992,,,,,,,0.235,-0.049,-1.010,,,,,,,,,
1,B,9605195,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9605195,2032,0.800,1.440,1.760,-0.084,-0.042,-0.965,,,,,,,,,,,,
1,A,9608420,3982,,,,,,,0.234,-0.046,-1.006,,,,,,,,,
1,B,9609260,4065,,,,,,,,,,,,,,,,84.750,-78.750,-2.688
1,S,9609260,4065,1.120,1.440,1.760,-0.085,-0.042,-0.965,,,,,,,,,,,,
1,A,9611407,2987,,,,,,,0.236,-0.047,-1.003,,,,,,,,,
1,B,9612647,3387,,,,,,,,,,-0.099,-0.015,-1.013,,,,,,
1,S,9612647,3387,1.120,1.760,2.400,-0.085,-0.042,-0.963,,,,,,,,,,,,
1,A,9614394,2987,,,,,,,0.235,-0.049,-1.002,,,,,,,,,
1,B,9614679,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9614679,2032,0.800,1.760,2.400,-0.085,-0.042,-0.962,,,,,,,,,,,,
1,A,9618377,3983,,,,,,,0.235,-0.046,-1.005,,,,,,,,,
1,B,9619420,4741,,,,,,,,,,-0.102,-0.013,-1.008,,,,,,
1,S,9619420,4741,1.120,1.120,2.080,-0.086,-0.042,-0.960,,,,,,,,,,,,
1,A,9620368,1991,,,,,,,0.236,-0.046,-1.002,,,,,,,,,
1,B,9621453,2033,,,,,,,,,,,,,,,,83.250,-77.438,-2.125
1,S,9621453,2033,1.440,1.120,1.760,-0.086,-0.041,-0.960,,,,,,,,,,,,
1,A,9623355,2987,,,,,,,0.235,-0.046,-1.002,,,,,,,,,
1,B,9624162,2709,,,,,,,,,,-0.101,-0.011,-1.008,,,,,,
1,S,9624162,2709,1.440,1.120,1.760,-0.087,-0.040,-0.961,,,,,,,,,,,,
1,A,9626342,2987,,,,,,,0.237,-0.044,-1.002,,,,,,,,,
1,B,9626872,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9626872,2710,0.800,1.120,2.080,-0.087,-0.039,-0.961,,,,,,,,,,,,
1,A,9628333,1991,,,,,,,0.235,-0.046,-1.003,,,,,,,,,
1,B,9629581,2709,,,,,,,,,,,,,,,,83.062,-76.062,-2.500
1,S,9629581,2709,0.480,1.440,2.400,-0.086,-0.038,-0.961,,,,,,,,,,,,
1,A,9632316,3983,,,,,,,0.235,-0.043,-1.004,,,,,,,,,
1,B,9632968,3387,,,,,,,,,,-0.099,-0.010,-1.009,,,,,,
1,S,9632968,3387,0.160,1.760,2.720,-0.085,-0.038,-0.961,,,,,,,,,,,,
1,A,9634307,1991,,,,,,,0.234,-0.044,-1.003,,,,,,,,,
1,B,9635001,2033,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9635001,2033,0.800,2.080,3.040,-0.084,-0.038,-0.961,,,,,,,,,,,,
1,A,9638289,3982,,,,,,,0.234,-0.043,-1.005,,,,,,,,,
1,B,9639065,4064,,,,,,,,,,,,,,,,83.000,-76.688,-2.812
1,S,9639065,4064,1.440,2.080,2.720,-0.085,-0.037,-0.961,,,,,,,,,,,,
1,A,9641276,2987,,,,,,,0.234,-0.045,-1.005,,,,,,,,,
1,B,9642452,3387,,,,,,,,,,-0.102,-0.011,-1.009,,,,,,
1,S,9642452,5419,1.440,2.080,2.720,-0.087,-0.038,-0.962,,,,,,,,,,,,
1,A,9644263,2987,,,,,,,0.236,-0.045,-1.006,,,,,,,,,
1,B,9645161,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9645161,677,1.120,1.760,2.720,-0.086,-0.038,-0.962,,,,,,,,,,,,
1,A,9648246,3983,,,,,,,0.236,-0.045,-1.007,,,,,,,,,
1,B,9649226,4065,,,,,,,,,,,,,,,,84.062,-76.938,-2.750
1,S,9649226,4065,1.120,1.760,2.080,-0.086,-0.039,-0.962,,,,,,,,,,,,
1,A,9650237,1991,,,,,,,0.233,-0.049,-1.004,,,,,,,,,
1,B,9651258,2032,,,,,,,,,,-0.102,-0.011,-1.009,,,,,,
1,S,9651258,2032,1.440,2.080,1.760,-0.086,-0.039,-0.962,,,,,,,,,,,,
1,A,9653224,2987,,,,,,,0.234,-0.048,-1.004,,,,,,,,,
1,B,9653967,2709,,,,,,,,,,-0.100,-0.012,-1.009,,,,,,
1,S,9653967,2709,2.080,2.080,2.080,-0.086,-0.041,-0.961,,,,,,,,,,,,
1,A,9656211,2987,,,,,,,0.235,-0.048,-1.004,,,,,,,,,
1,B,9657354,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9657354,3387,2.080,1.760,2.080,-0.085,-0.042,-0.960,,,,,,,,,,,,
1,A,9659198,2987,,,,,,,0.235,-0.050,-1.005,,,,,,,,,
1,B,9660064,2710,,,,,,,,,,,,,,,,83.875,-76.688,-3.250
1,S,9660064,2710,2.080,1.120,1.760,-0.083,-0.043,-0.960,,,,,,,,,,,,
1,A,9663180,3982,,,,,,,0.233,-0.052,-1.005,,,,,,,,,
1,B,9663451,3387,,,,,,,,,,-0.098,-0.015,-1.008,,,,,,
1,S,9663451,3387,2.080,0.480,1.440,-0.082,-0.044,-0.961,,,,,,,,,,,,
1,A,9665172,1992,,,,,,,0.232,-0.052,-1.003,,,,,,,,,
1,B,9666160,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9666160,2709,1.440,0.480,1.760,-0.082,-0.044,-0.962,,,,,,,,,,,,
1,A,9669154,3982,,,,,,,0.231,-0.054,-1.005,,,,,,,,,
1,B,9670225,4065,,,,,,,,,,,,,,,,82.688,-77.688,-2.188
1,S,9670225,4065,1.120,1.120,2.080,-0.081,-0.046,-0.963,,,,,,,,,,,,
1,A,9672141,3983,,,,,,,0.232,-0.055,-1.006,,,,,,,,,
1,B,9673612,3387,,,,,,,,,,-0.097,-0.022,-1.009,,,,,,
1,S,9673612,3387,1.440,1.760,2.400,-0.081,-0.047,-0.963,,,,,,,,,,,,
1,A,9675128,1991,,,,,,,0.230,-0.057,-1.007,,,,,,,,,
1,B,9675644,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9675644,2032,1.120,2.080,2.400,-0.081,-0.048,-0.963,,,,,,,,,,,,
1,A,9679111,3983,,,,,,,0.230,-0.056,-1.007,,,,,,,,,
1,B,9680386,4742,,,,,,,,,,,,,,,,83.438,-77.688,-1.625
1,S,9680386,4742,0.800,1.120,2.400,-0.079,-0.049,-0.964,,,,,,,,,,,,
1,A,9681102,1991,,,,,,,0.229,-0.055,-1.007,,,,,,,,,
1,B,9682418,2032,,,,,,,,,,-0.097,-0.024,-1.015,,,,,,
1,S,9682418,2032,1.440,0.480,2.400,-0.080,-0.050,-0.965,,,,,,,,,,,,
1,A,9684089,2987,,,,,,,0.227,-0.056,-1.011,,,,,,,,,
1,B,9684450,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9684450,2032,1.440,0.160,2.080,-0.080,-0.050,-0.965,,,,,,,,,,,,
1,A,9688072,3983,,,,,,,0.228,-0.057,-1.011,,,,,,,,,
1,B,9689192,4742,,,,,,,,,,-0.095,-0.024,-1.010,,,,,,
1,S,9689192,4742,1.440,1.120,2.400,-0.079,-0.051,-0.964,,,,,,,,,,,,
1,A,9690063,1991,,,,,,,0.229,-0.058,-1.009,,,,,,,,,
1,B,9691224,2032,,,,,,,,,,,,,,,,83.938,-77.062,-2.438
1,S,9691224,2032,1.120,1.440,2.720,-0.078,-0.051,-0.964,,,,,,,,,,,,
1,A,9693050,2987,,,,,,,0.232,-0.059,-1.007,,,,,,,,,
1,B,9693256,2032,,,,,,,,,,-0.094,-0.025,-1.009,,,,,,
1,S,9693256,2032,1.440,1.440,2.720,-0.078,-0.051,-0.964,,,,,,,,,,,,
1,A,9695042,1992,,,,,,,0.231,-0.059,-1.007,,,,,,,,,
1,B,9695966,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9695966,2710,1.760,1.440,2.400,-0.079,-0.052,-0.963,,,,,,,,,,,,
1,A,9699024,3982,,,,,,,0.229,-0.059,-1.004,,,,,,,,,
1,B,9700030,4064,,,,,,,,,,,,,,,,84.125,-77.438,-2.625
1,S,9700030,4064,2.080,1.440,2.400,-0.080,-0.054,-0.961,,,,,,,,,,,,
1,A,9703007,3983,,,,,,,0.236,-0.057,-1.003,,,,,,,,,
1,B,9703417,3387,,,,,,,,,,-0.095,-0.026,-1.010,,,,,,
1,S,9703417,3387,2.080,1.440,2.080,-0.080,-0.053,-0.960,,,,,,,,,,,,
1,A,9704998,1991,,,,,,,0.235,-0.061,-1.003,,,,,,,,,
1,B,9705449,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,9705449,2032,2.720,1.440,1.760,-0.081,-0.053,-0.961,,,,,,,,,,,,
1,A,9708981,3983,,,,,,,0.239,-0.056,-1.003,,,,,,,,,
1,B,9710191,4742,,,,,,,,,,,,,,,,84.812,-77.125,-3.688
1,S,9710191,4742,2.720,1.760,2.400,-0.085,-0.053,-0.963,,,,,,,,,,,,
1,A,9711968,2987,,,,,,,0.236,-0.055,-1.002,,,,,,,,,
1,B,9713559,3368,,,,,,,,,,-0.101,-0.025,-1.012,,,,,,
1,S,9713559,3368,1.760,2.400,2.720,-0.087,-0.052,-0.963,,,,,,,,,,,,
1,A,9714955,2987,,,,,,,0.234,-0.053,-1.002,,,,,,,,,
1,B,9715610,2051,,,,,,,,,,,,,0.560,0.560,-0.112,,,
1,S,9715610,2051,1.120,2.720,2.720,-0.087,-0.052,-0.961,,,,,,,,,,,,
1,A,9718938,3983,,,,,,,0.234,-0.052,-0.999,,,,,,,,,
1,B,9719674,4064,,,,,,,,,,,,,,,,83.375,-77.250,-1.750
1,S,9719674,6097,1.440,2.400,1.440,-0.083,-0.048,-0.957,,,,,,,,,,,,
1,A,9720929,1991,,,,,,,0.235,-0.049,-1.001,,,,,,,,,
1,B,9722384,2710,,,,,,,,,,-0.104,-0.022,-1.007,,,,,,
1,S,9722384,677,1.440,1.440,1.440,-0.083,-0.048,-0.956,,,,,,,,,,,,
1,A,9723916,2987,,,,,,,0.237,-0.052,-1.000,,,,,,,,,
1,B,9724416,2032,,,,,,,,,,,,,0.448,0.560,-0.112,,,
1,S,9724416,2032,1.440,1.120,1.120,-0.083,-0.046,-0.955,,,,,,,,,,,,
1,A,9727899,3983,,,,,,,0.236,-0.056,-1.005,,,,,,,,,
1,B,9728481,4065,,,,,,,,,,-0.099,-0.020,-1.001,,,,,,
1,S,9728481,4065,0.800,1.440,1.440,-0.087,-0.046,-0.958,,,,,,,,,,,,
1,A,9729890,1991,,,,,,,0.234,-0.056,-1.005,,,,,,,,,
1,B,9731190,2709,,,,,,,,,,,,,,,,83.188,-76.938,-2.250
1,S,9731190,2709,0.800,1.760,1.760,-0.088,-0.048,-0.963,,,,,,,,,,,,
1,A,9733873,3983,,,,,,,0.231,-0.051,-1.007,,,,,,,,,
1,B,9734577,3387,,,,,,,,,,-0.102,-0.020,-1.017,,,,,,
1,S,9734577,3387,1.440,1.760,2.080,-0.086,-0.049,-0.968,,,,,,,,,,,,
1,A,9736860,2987,,,,,,,0.228,-0.049,-1.005,,,,,,,,,
1,B,9737287,2710,,,,,,,,,,,,,0.336,0.448,-0.224,,,
1,S,9737287,2710,0.800,1.760,2.080,-0.083,-0.049,-0.968,,,,,,,,,,,,
1,A,9738851,1991,,,,,,,0.227,-0.049,-1.007,,,,,,,,,
1,B,9739996,2709,,,,,,,,,,,,,,,,84.250,-75.688,-3.938
1,S,9739996,2709,0.480,1.440,2.080,-0.080,-0.047,-0.965,,,,,,,,,,,,
1,A,9741838,2987,,,,,,,0.231,-0.050,-1.008,,,,,,,,,
1,B,9743383,3387,,,,,,,,,,-0.095,-0.019,-1.008,,,,,,
1,S,9743383,3387,0.480,0.800,1.760,-0.079,-0.045,-0.959,,,,,,,,,,,,
1,A,9744825,2987,,,,,,,0.232,-0.053,-1.011,,,,,,,,,
1,B,9745415,2032,,,,,,,,,,,,,0.112,0.448,-0.224,,,
1,S,9745415,2032,0.800,1.120,1.440,-0.079,-0.045,-0.958,,,,,,,,,,,,
1,A,9748808,3983,,,,,,,0.235,-0.054,-1.012,,,,,,,,,
1,B,9749480,4065,,,,,,,,,,,,,,,,84.750,-77.688,-3.250
1,S,9749480,4065,1.120,1.120,1.760,-0.082,-0.046,-0.964,,,,,,,,,,,,
1,A,9750799,1991,,,,,,,0.233,-0.051,-1.009,,,,,,,,,
1,B,9752189,2709,,,,,,,,,,-0.097,-0.020,-1.012,,,,,,
1,S,9752189,2709,1.440,1.120,1.440,-0.083,-0.048,-0.969,,,,,,,,,,,,
1,A,9753786,2987,,,,,,,0.229,-0.048,-1.006,,,,,,,,,
1,B,9754221,2032,,,,,,,,,,,,,0.112,0.448,-0.112,,,
1,S,9754221,2032,1.120,1.440,1.440,-0.082,-0.048,-0.969,,,,,,,,,,,,
1,A,9757768,3982,,,,,,,0.226,-0.047,-1.000,,,,,,,,,
